QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:,,
Sample Rate:,48000, Hz,
Measurement Type,Time Waveform,
Channel Name,DT9857E-16-xAO(00).Ain 1,
X Axis Units,Sec,
Y Axis Units,V,
Seconds,Real,
 0.0125833333, 0.0053989887,
 0.0126041667, 0.0047135353,
 0.0126250000, 0.0053012371,
 0.0126458333, 0.0046956539,
 0.0126666667, 0.0038969517,
 0.0126875000, 0.0039768219,
 0.0127083333, 0.0030040741,
 0.0127291667, 0.0024378300,
 0.0127500000, 0.0020992756,
 0.0127708333, 0.0012993813,
 0.0127916667, 6.43730E-005,
 0.0128125000,-8.98838E-004,
 0.0128333333,-0.0012362003,
 0.0128541667,-0.0020396709,
 0.0128750000,-0.0025463104,
 0.0128958333,-0.0037992001,
 0.0129166667,-0.0034201145,
 0.0129375000,-0.0036227703,
 0.0129583333,-0.0049543381,
 0.0129791667,-0.0034415722,
 0.0130000000,-0.0055015087,
 0.0130208333,-0.0041866302,
 0.0130416667,-0.0054097176,
 0.0130625000,-0.0045943260,
 0.0130833333,-0.0055086613,
 0.0131041667,-0.0036430359,
 0.0131250000,-0.0046110153,
 0.0131458333,-0.0041711330,
 0.0131666667,-0.0030684471,
 0.0131875000,-0.0029265881,
 0.0132083333,-0.0021362305,
 0.0132291667,-0.0017392635,
 0.0132500000,-0.0010561943,
 0.0132708333, 9.77516E-005,
 0.0132916667, 8.79765E-004,
 0.0133125000, 2.41995E-004,
 0.0133333333, 0.0012862682,
 0.0133541667, 0.0024569035,
 0.0133750000, 0.0032687187,
 0.0133958333, 0.0032246113,
 0.0134166667, 0.0034236908,
 0.0134375000, 0.0043702126,
 0.0134583333, 0.0057375431,
 0.0134791667, 0.0044000149,
 0.0135000000, 0.0050532818,
 0.0135208333, 0.0055861473,
 0.0135416667, 0.0050818920,
 0.0135625000, 0.0057470798,
 0.0135833333, 0.0043165684,
 0.0136041667, 0.0057101250,
 0.0136250000, 0.0038838387,
 0.0136458333, 0.0051355362,
 0.0136666667, 0.0031065941,
 0.0136875000, 0.0032377243,
 0.0137083333, 0.0028264523,
 0.0137291667, 0.0018906593,
 0.0137500000, 0.0017213821,
 0.0137708333,-3.81470E-005,
 0.0137916667, 7.64132E-004,
 0.0138125000,-4.51803E-004,
 0.0138333333,-0.0010526180,
 0.0138541667,-0.0015687943,
 0.0138750000,-0.0032985210,
 0.0138958333,-0.0027179718,
 0.0139166667,-0.0031864643,
 0.0139375000,-0.0037944317,
 0.0139583333,-0.0038897991,
 0.0139791667,-0.0045883656,
 0.0140000000,-0.0053119659,
 0.0140208333,-0.0053048134,
 0.0140416667,-0.0047564507,
 0.0140625000,-0.0051558018,
 0.0140833333,-0.0045120716,
 0.0141041667,-0.0043368340,
 0.0141250000,-0.0041735172,
 0.0141458333,-0.0040411949,
 0.0141666667,-0.0028288364,
 0.0141875000,-0.0030422211,
 0.0142083333,-0.0021493435,
 0.0142291667,-0.0017666817,
 0.0142500000,-4.02927E-004,
 0.0142708333,-1.91927E-004,
 0.0142916667,-4.13656E-004,
 0.0143125000, 0.0011205673,
 0.0143333333, 0.0015294552,
 0.0143541667, 0.0021815300,
 0.0143750000, 0.0021910667,
 0.0143958333, 0.0042355061,
 0.0144166667, 0.0036287308,
 0.0144375000, 0.0041890144,
 0.0144583333, 0.0045704842,
 0.0144791667, 0.0050890446,
 0.0145000000, 0.0060105324,
 0.0145208333, 0.0048685074,
 0.0145416667, 0.0055468082,
 0.0145625000, 0.0050103664,
 0.0145833333, 0.0058102608,
 0.0146041667, 0.0044655800,
 0.0146250000, 0.0054931641,
 0.0146458333, 0.0032901764,
 0.0146666667, 0.0045919418,
